,Hunger,Potter,Twilight,Mockingbird,Gatsby
5196,False,False,True,False,False
5197,False,False,False,True,False
5198,False,True,False,True,False
5199,False,False,False,True,False
5200,False,True,True,False,False
5201,False,False,False,True,True
5202,False,False,False,True,False
5203,False,False,False,True,False
5204,False,False,False,True,False
5205,True,True,False,False,False
5206,False,True,False,False,False
5207,False,True,False,True,False
5208,False,False,False,True,False
5209,False,False,False,True,False
5210,False,False,False,True,False
5211,False,False,False,True,True
5212,False,False,False,True,False
5213,False,False,False,True,False
5214,False,True,False,True,True
5215,False,False,False,True,False
5216,False,True,False,False,True
5217,False,False,False,True,False
5218,False,False,False,True,False
5219,False,False,False,True,False
5220,False,False,True,False,False
5221,False,True,False,False,False
5222,False,False,False,False,True
5223,False,False,False,True,True
5224,False,False,False,True,False
5225,False,False,True,True,False
5226,False,False,False,False,True
5227,False,True,False,False,False
5228,False,True,False,True,True
5229,False,False,False,True,False
5230,False,False,True,False,False
5231,True,False,False,True,False
5232,False,True,True,False,False
5233,False,False,False,True,False
5234,False,False,False,True,False
5235,False,False,True,True,False
5236,False,True,False,False,False
5237,False,True,False,False,False
5238,False,True,False,True,False
5239,False,True,False,True,False
5240,False,True,False,False,False
5241,False,False,False,True,False
5242,False,True,False,True,False
5243,False,False,False,False,True
5244,False,False,False,True,False
5245,False,True,True,True,True
5246,False,True,False,False,False
5247,False,True,False,False,False
5248,False,False,False,True,True
5249,False,True,False,False,False
5250,False,False,False,True,False
5251,False,True,True,False,False
5252,True,False,True,False,False
5253,False,True,False,True,False
5254,False,False,False,True,True
5255,False,False,False,True,False
5256,False,True,False,False,False
5257,False,True,False,False,False
5258,False,False,False,False,True
5259,False,True,False,False,False
5260,False,True,False,True,False
5261,False,False,False,True,False
5262,False,True,False,True,False
5263,False,True,False,True,False
5264,False,False,False,True,True
5265,False,False,False,True,False
5266,False,False,False,False,True
5267,False,False,False,True,True
5268,False,False,False,True,False
5269,False,False,False,True,False
5270,False,True,False,False,False
5271,False,True,True,True,False
5272,False,False,False,True,True
5273,False,True,False,True,False
5274,False,True,False,True,False
5275,False,True,True,False,True
5276,False,True,False,False,False
5277,False,False,False,True,False
5278,False,True,False,False,True
5279,False,False,False,True,False
5280,True,True,True,False,False
5281,False,False,False,True,True
5282,False,False,False,True,True
5283,False,True,False,False,False
5284,True,True,True,False,False
5285,False,False,False,True,False
5286,False,False,False,True,False
5287,False,True,False,False,False
5288,False,True,True,True,True
5289,False,False,False,False,True
5290,False,False,True,True,True
5291,False,False,False,False,True
5292,False,True,False,False,False
5293,False,False,False,True,False
5294,False,False,False,False,True
5295,False,True,True,True,True
5296,False,False,False,True,False
5297,False,False,False,True,True
5298,False,True,False,False,False
5299,False,False,False,True,False
5300,True,True,True,False,False
5301,False,False,False,True,False
5302,False,False,False,True,False
5303,False,False,False,True,False
5304,True,True,True,False,False
5305,False,False,False,True,False
5306,False,False,False,False,True
5307,False,True,True,True,False
5308,False,False,False,True,False
5309,False,True,False,True,True
5310,False,True,False,False,False
5311,False,False,False,False,True
5312,False,True,False,True,False
5313,False,False,False,True,True
5314,False,True,False,True,False
5315,True,True,True,True,False
5316,False,True,False,True,False
5317,False,True,True,False,True
5318,False,True,False,False,True
5319,False,True,False,True,False
5320,False,True,False,True,False
5321,False,True,False,False,False
5322,False,False,True,True,False
5323,False,True,True,False,False
5324,False,False,False,True,True
5325,False,False,False,True,True
5326,False,False,False,True,False
5327,False,False,False,True,False
5328,False,True,False,False,False
5329,False,True,True,True,False
5330,True,True,False,True,False
5331,False,True,False,True,False
5332,False,True,False,False,False
5333,False,True,False,True,False
5334,False,False,False,False,True
5335,False,True,False,False,False
5336,False,True,False,True,True
5337,True,False,True,False,False
5338,False,True,False,False,False
5339,False,False,False,True,False
5340,False,True,False,False,False
5341,False,False,False,True,False
5342,False,True,False,True,True
5343,False,True,True,True,False
5344,True,False,False,True,False
5345,False,False,False,False,True
5346,True,True,False,False,False
5347,False,True,False,True,True
5348,False,False,False,False,True
5349,False,True,False,True,True
5350,False,False,False,True,False
5351,True,True,True,True,False
5352,False,False,False,True,True
5353,False,True,True,True,False
5354,False,True,False,False,False
5355,False,True,True,False,False
5356,False,True,False,False,False
5357,False,True,False,True,True
5358,False,False,True,False,False
5359,True,False,False,True,False
5360,True,True,True,False,False
5361,False,True,True,True,False
5362,False,True,False,True,False
5363,False,True,False,True,False
5364,True,True,True,False,False
5365,False,True,False,False,False
5366,False,True,True,True,False
5367,False,True,True,True,False
5368,False,False,False,True,False
5369,False,True,False,True,False
5370,True,True,False,True,False
5371,False,True,False,True,False
5372,False,True,True,True,False
5373,True,True,True,False,False
5374,False,True,False,False,False
5375,False,True,False,True,True
5376,False,False,False,True,True
5377,False,True,False,False,False
5378,False,False,False,True,False
5379,False,True,False,True,True
5380,False,True,False,False,False
5381,False,True,True,False,False
5382,False,False,False,True,False
5383,False,True,False,True,False
5384,False,False,False,True,False
5385,True,False,False,True,False
5386,False,True,False,False,True
5387,False,False,False,True,False
5388,False,True,False,False,False
5389,False,True,True,False,False
5390,False,True,False,False,False
5391,False,False,True,False,False
5392,False,True,True,False,False
5393,False,False,False,True,False
5394,False,True,False,True,False
5395,False,True,False,True,False
5396,True,True,True,False,False
5397,False,False,False,True,False
5398,False,True,False,True,False
5399,True,True,True,True,False
5400,False,False,False,True,False
5401,False,False,False,True,False
5402,False,True,True,False,False
5403,False,True,False,False,False
5404,False,False,False,True,False
5405,False,True,False,False,False
5406,False,False,False,True,False
5407,False,False,True,False,False
5408,False,True,True,True,False
5409,False,True,False,True,True
5410,False,True,True,True,False
5411,False,True,False,False,False
5412,False,True,False,False,False
5413,True,True,True,False,False
5414,False,True,True,False,False
5415,True,False,False,True,False
5416,False,False,False,True,False
5417,False,True,False,True,False
5418,False,True,False,False,False
5419,False,False,False,True,False
5420,True,True,False,False,False
5421,False,True,False,True,False
5422,False,True,False,True,False
5423,True,True,False,False,True
5424,False,False,True,False,False
5425,False,True,False,True,False
5426,False,False,False,True,False
5427,False,True,True,True,False
5428,False,True,False,False,False
5429,False,False,False,True,False
5430,False,True,False,False,False
5431,False,True,False,False,False
5432,False,True,False,True,False
5433,False,False,False,True,False
5434,False,False,False,True,False
5435,False,False,False,True,False
5436,False,False,True,False,False
5437,False,True,False,False,False
5438,False,True,False,True,False
5439,False,True,False,False,False
5440,True,True,True,False,False
5441,False,True,False,False,False
5442,False,False,False,True,False
5443,False,False,False,True,False
5444,False,False,False,True,False
5445,False,False,False,True,False
5446,False,False,False,True,True
5447,False,True,False,False,True
5448,True,False,False,False,True
5449,False,False,False,False,True
5450,False,False,False,True,False
5451,False,False,False,True,True
5452,False,False,False,True,False
5453,False,False,False,False,True
5454,False,False,False,True,False
5455,True,True,False,True,False
5456,False,True,False,False,False
5457,True,True,False,False,False
5458,False,False,False,True,True
5459,False,False,False,True,True
5460,False,False,False,False,True
5461,False,False,False,True,False
5462,False,False,False,True,False
5463,True,False,True,True,False
5464,False,True,False,True,True
5465,False,False,False,True,False
5466,False,False,False,True,False
5467,False,True,False,False,False
5468,False,False,True,False,False
5469,False,True,False,True,False
5470,False,True,True,False,False
5471,False,False,True,False,True
5472,False,True,True,True,False
5473,False,True,False,False,True
5474,False,False,True,False,False
5475,False,False,False,True,True
5476,False,True,False,False,False
5477,False,False,True,False,False
5478,True,True,True,False,False
