SurveyDate,FormalEducation,ConvertedSalary,Hobby,Country,StackOverflowJobsRecommend,VersionControl,Age,Years Experience,Gender,RawSalary,Paid_Job,equal_binned,boundary_binned
5/17/18 22:13,Some college/university study without earning a degree,95000.0,Yes,Sweeden,8.0,Git;Copying and pasting files to network shares,23,12,Male,95000.0,1,"(-2000.0, 400000.0]",Medium
2/27/18 12:36,Other doctoral degree (Ph.D. Ed.D.. etc.),0.0,No,South Africa,7.0,Git,28,18,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/16/18 15:19,Bachelor's degree (BA. BS. B.Eng.. etc.),63156.0,No,UK,7.0,Git;Team Foundation Version Control,43,6,Male,63156.0,1,"(-2000.0, 400000.0]",Medium
1/4/18 0:51,Bachelor's degree (BA. BS. B.Eng.. etc.),8496.0,Yes,UK,5.0,Git,39,9,Male,8496.0,1,"(-2000.0, 400000.0]",Very low
8/21/18 14:23,Bachelor's degree (BA. BS. B.Eng.. etc.),140000.0,No,India,10.0,Git,40,12,Male,140000.0,1,"(-2000.0, 400000.0]",High
7/25/18 1:20,Bachelor's degree (BA. BS. B.Eng.. etc.),49311.0,Yes,Sweeden,7.0,Git,26,16,Male,49311.0,1,"(-2000.0, 400000.0]",Low
7/22/18 14:17,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,No,Spain,7.0,Git,43,3,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/23/18 8:36,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,8.0,Team Foundation Version Control,35,9,Male,,0,"(-2000.0, 400000.0]",Very low
9/18/18 7:40,Bachelor's degree (BA. BS. B.Eng.. etc.),80000.0,Yes,France,7.0,Git;Subversion;Team Foundation Version Control,36,16,Male,80000.0,1,"(-2000.0, 400000.0]",Medium
1/31/18 18:26,Bachelor's degree (BA. BS. B.Eng.. etc.),75000.0,Yes,UK,8.0,Git,18,1,Male,75000.0,1,"(-2000.0, 400000.0]",Medium
6/17/18 18:48,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),16152.0,Yes,USA,7.0,Git,39,13,Not Given,16152.0,1,"(-2000.0, 400000.0]",Low
2/16/18 0:20,Master's degree (MA. MS. M.Eng.. MBA. etc.),22032.0,Yes,Sweeden,7.0,Git;Team Foundation Version Control,68,6,Not Given,22032.0,1,"(-2000.0, 400000.0]",Low
2/19/18 12:24,Bachelor's degree (BA. BS. B.Eng.. etc.),71000.0,Yes,South Africa,7.0,Git,30,14,Male,71000.0,1,"(-2000.0, 400000.0]",Medium
10/4/18 21:57,Associate degree,0.0,Yes,South Africa,7.0,Git;Copying and pasting files to network shares,39,16,Male,,0,"(-2000.0, 400000.0]",Very low
3/24/18 1:48,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,South Africa,7.0,Git,42,15,Female,,0,"(-2000.0, 400000.0]",Very low
8/5/18 13:58,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),67238.0,Yes,France,5.0,Git;Mercurial,52,12,Not Given,67238.0,1,"(-2000.0, 400000.0]",Medium
4/5/18 5:57,Bachelor's degree (BA. BS. B.Eng.. etc.),187848.0,No,Spain,8.0,Mercurial,50,14,Female;Transgender,187848.0,1,"(-2000.0, 400000.0]",Very high
1/28/18 9:38,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,France,7.0,Git,32,7,Male,,0,"(-2000.0, 400000.0]",Very low
6/24/18 22:05,Bachelor's degree (BA. BS. B.Eng.. etc.),160000.0,Yes,Spain,5.0,Git,18,10,Female;Male,160000.0,1,"(-2000.0, 400000.0]",Very high
5/23/18 17:40,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Spain,7.0,Git,47,9,Male,,0,"(-2000.0, 400000.0]",Very low
8/2/18 7:09,Some college/university study without earning a degree,0.0,No,Spain,7.0,Git;Mercurial;Zip file back-ups,18,18,Not Given,,0,"(-2000.0, 400000.0]",Very low
5/20/18 22:54,Master's degree (MA. MS. M.Eng.. MBA. etc.),63192.0,Yes,Sweeden,7.0,Git;Team Foundation Version Control,59,8,Male,63192.0,1,"(-2000.0, 400000.0]",Medium
2/9/18 17:21,Other doctoral degree (Ph.D. Ed.D.. etc.),61194.0,Yes,USA,7.0,Git,39,6,Male,61194.0,1,"(-2000.0, 400000.0]",Medium
6/15/18 7:31,Some college/university study without earning a degree,110000.0,Yes,India,8.0,Git,52,6,Male,110000.0,1,"(-2000.0, 400000.0]",High
9/6/18 23:23,Bachelor's degree (BA. BS. B.Eng.. etc.),28000.0,Yes,France,7.0,Git,34,11,Male,28000.0,1,"(-2000.0, 400000.0]",Low
7/31/18 21:31,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,Spain,7.0,Git;Subversion,22,4,Not Given,,0,"(-2000.0, 400000.0]",Very low
8/7/18 12:02,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,USA,10.0,Git,38,6,Female,,0,"(-2000.0, 400000.0]",Very low
3/10/18 23:39,Master's degree (MA. MS. M.Eng.. MBA. etc.),80286.0,No,UK,7.0,Subversion,35,16,Not Given,80286.0,1,"(-2000.0, 400000.0]",Medium
5/26/18 23:25,Associate degree,68000.0,Yes,South Africa,10.0,Git,36,12,Male,68000.0,1,"(-2000.0, 400000.0]",Medium
9/21/18 1:02,Master's degree (MA. MS. M.Eng.. MBA. etc.),154000.0,Yes,UK,5.0,Git,18,5,Male,154000.0,1,"(-2000.0, 400000.0]",Very high
4/4/18 17:53,Other doctoral degree (Ph.D. Ed.D.. etc.),62418.0,Yes,Russia,7.0,Git;Subversion;Copying and pasting files to network shares,47,9,Male,62418.0,1,"(-2000.0, 400000.0]",Medium
8/20/18 1:23,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Sweeden,7.0,Git,38,5,Female,,0,"(-2000.0, 400000.0]",Very low
6/6/18 23:27,Bachelor's degree (BA. BS. B.Eng.. etc.),72000.0,Yes,India,5.0,Git;Team Foundation Version Control,38,6,Male,72000.0,1,"(-2000.0, 400000.0]",Medium
1/5/18 7:04,Some college/university study without earning a degree,65000.0,Yes,USA,7.0,Git,45,7,Female,65000.0,1,"(-2000.0, 400000.0]",Medium
8/13/18 12:02,Bachelor's degree (BA. BS. B.Eng.. etc.),37200.0,Yes,Sweeden,7.0,Git,19,11,Not Given,37200.0,1,"(-2000.0, 400000.0]",Low
4/21/18 3:52,Bachelor's degree (BA. BS. B.Eng.. etc.),79973.0,Yes,Russia,7.0,Git;Mercurial,25,11,Female,79973.0,1,"(-2000.0, 400000.0]",Medium
5/26/18 5:29,Master's degree (MA. MS. M.Eng.. MBA. etc.),73428.0,Yes,South Africa,7.0,Git,35,15,Male,73428.0,1,"(-2000.0, 400000.0]",Medium
2/28/18 13:08,Master's degree (MA. MS. M.Eng.. MBA. etc.),56298.0,Yes,Sweeden,10.0,Git,56,10,Not Given,56298.0,1,"(-2000.0, 400000.0]",Medium
10/17/18 21:35,Bachelor's degree (BA. BS. B.Eng.. etc.),17628.0,Yes,South Africa,7.0,Team Foundation Version Control;Copying and pasting files to network shares,39,4,Male,17628.0,1,"(-2000.0, 400000.0]",Low
2/5/18 0:24,Bachelor's degree (BA. BS. B.Eng.. etc.),125000.0,No,France,10.0,Git,42,15,Male,125000.0,1,"(-2000.0, 400000.0]",High
6/20/18 4:11,Secondary school (e.g. American high school. German Realschule or Gymnasium. etc.),0.0,Yes,India,7.0,Git;Copying and pasting files to network shares,33,14,Male,,0,"(-2000.0, 400000.0]",Very low
1/11/18 23:55,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Sweeden,0.0,Git;Zip file back-ups,29,10,Male,,0,"(-2000.0, 400000.0]",Very low
10/4/18 23:53,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,UK,5.0,Git,18,16,Male,,0,"(-2000.0, 400000.0]",Very low
1/14/18 10:11,Associate degree,75000.0,No,Russia,7.0,Git;Copying and pasting files to network shares,38,17,Male,75000.0,1,"(-2000.0, 400000.0]",Medium
4/27/18 7:06,Bachelor's degree (BA. BS. B.Eng.. etc.),6576.0,Yes,Sweeden,7.0,Git;Subversion,36,15,Male,6576.0,1,"(-2000.0, 400000.0]",Very low
9/17/18 17:49,Master's degree (MA. MS. M.Eng.. MBA. etc.),0.0,Yes,Russia,10.0,Git,38,14,Not Given,,0,"(-2000.0, 400000.0]",Very low
3/29/18 23:37,Bachelor's degree (BA. BS. B.Eng.. etc.),60000.0,Yes,Spain,7.0,Git;Subversion,25,10,Not Given,60000.0,1,"(-2000.0, 400000.0]",Medium
8/16/18 11:31,Bachelor's degree (BA. BS. B.Eng.. etc.),80000.0,Yes,South Africa,7.0,Git,22,8,Male,80000.0,1,"(-2000.0, 400000.0]",Medium
5/25/18 8:29,Bachelor's degree (BA. BS. B.Eng.. etc.),90000.0,Yes,Sweeden,5.0,Git,40,2,Male,90000.0,1,"(-2000.0, 400000.0]",Medium
7/1/18 12:51,Bachelor's degree (BA. BS. B.Eng.. etc.),70000.0,Yes,India,10.0,Git,46,3,Male,70000.0,1,"(-2000.0, 400000.0]",Medium
8/6/18 3:38,Some college/university study without earning a degree,39648.0,Yes,Other,7.0,Git,65,15,Male,39648.0,1,"(-2000.0, 400000.0]",Low
5/28/18 13:04,Other doctoral degree (Ph.D. Ed.D.. etc.),99967.0,Yes,Russia,7.0,Git;Copying and pasting files to network shares,46,16,Not Given,99967.0,1,"(-2000.0, 400000.0]",Medium
2/8/18 7:41,Master's degree (MA. MS. M.Eng.. MBA. etc.),2352.0,Yes,India,7.0,Zip file back-ups;I don't use version control,18,9,Not Given,2352.0,1,"(-2000.0, 400000.0]",Very low
8/9/18 12:26,Master's degree (MA. MS. M.Eng.. MBA. etc.),50448.0,Yes,Russia,2.0,Git;Team Foundation Version Control,18,4,Not Given,50448.0,1,"(-2000.0, 400000.0]",Medium
1/15/18 13:08,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,South Africa,7.0,Subversion,48,3,Male,,0,"(-2000.0, 400000.0]",Very low
4/15/18 2:37,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,No,USA,7.0,Git,70,11,Male,,0,"(-2000.0, 400000.0]",Very low
7/14/18 4:51,Master's degree (MA. MS. M.Eng.. MBA. etc.),55562.0,Yes,Sweeden,9.0,Git,34,1,Not Given,55562.0,1,"(-2000.0, 400000.0]",Medium
9/3/18 20:35,Associate degree,0.0,Yes,Spain,10.0,Git,50,6,Not Given,,0,"(-2000.0, 400000.0]",Very low
3/4/18 19:11,Some college/university study without earning a degree,30000.0,Yes,India,0.0,Git,28,5,Male,30000.0,1,"(-2000.0, 400000.0]",Low
10/19/18 13:50,Some college/university study without earning a degree,0.0,Yes,France,7.0,Subversion,45,10,Male,,0,"(-2000.0, 400000.0]",Very low
4/14/18 15:31,Bachelor's degree (BA. BS. B.Eng.. etc.),58746.0,No,Spain,8.0,Git,27,16,Male,58746.0,1,"(-2000.0, 400000.0]",Medium
3/21/18 6:34,Bachelor's degree (BA. BS. B.Eng.. etc.),55000.0,Yes,USA,7.0,Git,54,16,Male,55000.0,1,"(-2000.0, 400000.0]",Medium
2/5/18 20:01,Bachelor's degree (BA. BS. B.Eng.. etc.),0.0,Yes,Sweeden,7.0,Git;Subversion,23,9,Not Given,,0,"(-2000.0, 400000.0]",Very low
2/11/18 21:23,Bachelor's degree (BA. BS. B.Eng.. etc.),1000000.0,No,Russia,7.0,Git,18,7,Not Given,1000000.0,1,"(800000.0, 1200000.0]",Very high
